x,y,conc
549740,163900,7.467513
549760,163900,7.46927
549780,163900,7.469548
549800,163900,7.469622
549820,163900,7.470016
549840,163900,7.470984
549860,163900,7.472517
549880,163900,7.474636
549900,163900,7.477397
549920,163900,7.480901
549940,163900,7.485348
549960,163900,7.491055
549980,163900,7.498473
550000,163900,7.508423
550020,163900,7.522833
550040,163900,7.547671
550060,163900,7.678259
550080,163900,7.658772
550100,163900,7.772526
550120,163900,7.659374
550140,163900,7.698898
550160,163900,7.790526
550180,163900,7.999295
550200,163900,8.976046
550220,163900,9.866892
550240,163900,9.668057
550260,163900,8.314124
550280,163900,7.979609
550300,163900,7.823619
550320,163900,7.731246
504320,163880,7.824322
504340,163880,7.909119
504360,163880,8.06273
504380,163880,8.403581
504400,163880,10.06061
504420,163880,10.66823
504440,163880,10.09353
504460,163880,8.763397
504480,163880,8.437583
504500,163880,8.234897
504520,163880,8.194597
504540,163880,8.052307
504560,163880,7.913326
504580,163880,7.876137
504600,163880,7.874731
504620,163880,7.864226
504640,163880,7.77903
504660,163880,7.942103
504680,163880,7.740388
504700,163880,7.697018
504720,163880,7.677612
504740,163880,7.659406
504760,163880,7.711709
504780,163880,7.770009
504800,163880,7.754671
504820,163880,7.717243
504840,163880,7.774357
504860,163880,7.621544
504880,163880,7.599622
504900,163880,7.578601
504920,163880,7.562075
504940,163880,7.545803
504960,163880,7.533612
504980,163880,7.523542
505000,163880,7.516703
505020,163880,7.510923
505040,163880,7.506989
505060,163880,7.503322
505080,163880,7.501202
505100,163880,7.499004
505120,163880,7.497859
505140,163880,7.497321
505160,163880,7.49739
505180,163880,7.498643
505200,163880,7.500428
505220,163880,7.503721
505240,163880,7.508345
505260,163880,7.515542
505280,163880,7.526668
505300,163880,7.544558
505320,163880,7.576148
505340,163880,7.649288
505360,163880,8.495989
505380,163880,7.84711
505400,163880,7.66966
505420,163880,7.614125
505440,163880,7.586756
505460,163880,7.570151
505480,163880,7.558708
505500,163880,7.550155
505520,163880,7.542088
505540,163880,7.534931
505560,163880,7.528645
505580,163880,7.523221
505600,163880,7.518273
505620,163880,7.513752
505640,163880,7.509435
505660,163880,7.505646
505680,163880,7.502496
505700,163880,7.499784
505720,163880,7.497372
505740,163880,7.495227
505760,163880,7.493273
505780,163880,7.4917
505800,163880,7.490294
505820,163880,7.489024
505840,163880,7.48795
505860,163880,7.486728
505880,163880,7.483905
505900,163880,7.483711
505920,163880,7.482647
505940,163880,7.486041
505960,163880,7.497298
505980,163880,7.523728
506000,163880,7.527199
506020,163880,7.497023
506040,163880,7.48942
506060,163880,7.486087
506080,163880,7.484365
506100,163880,7.483502
506120,163880,7.483388
506140,163880,7.483976
506160,163880,7.485688
506180,163880,7.49021
506200,163880,7.509923
506220,163880,7.519106
506240,163880,7.494925
506260,163880,7.489795
506280,163880,7.48851
506300,163880,7.489596
506320,163880,7.516417
506340,163880,7.497618
506360,163880,7.490243
506380,163880,7.487378
506400,163880,7.485614
506420,163880,7.484119
506440,163880,7.482827
506460,163880,7.481653
506480,163880,7.480523
506500,163880,7.479517
506520,163880,7.480187
506540,163880,7.480997
506560,163880,7.482034
506580,163880,7.483078
506600,163880,7.484326
506620,163880,7.485901
506640,163880,7.487628
506660,163880,7.489602
506680,163880,7.491974
506700,163880,7.494754
506720,163880,7.498171
506740,163880,7.502754
506760,163880,7.509863
506780,163880,7.533977
506800,163880,7.550399
506820,163880,7.52147
506840,163880,7.516187
506860,163880,7.514804
506880,163880,7.514802
506900,163880,7.515511
506920,163880,7.516746
506940,163880,7.518242
506960,163880,7.520274
506980,163880,7.52246
507000,163880,7.524855
507020,163880,7.527478
507040,163880,7.530559
507060,163880,7.534712
507080,163880,7.537847
507100,163880,7.541318
507120,163880,7.545219
507140,163880,7.549749
507160,163880,7.554868
507180,163880,7.560771
507200,163880,7.567853
507220,163880,7.575755
507240,163880,7.584846
507260,163880,7.596933
507280,163880,7.608266
507300,163880,7.629723
507320,163880,7.655741
507340,163880,7.71543
507360,163880,8.443716
507380,163880,7.94798
507400,163880,7.764839
507420,163880,7.706459
507440,163880,7.681526
507460,163880,7.669337
507480,163880,7.664203
507500,163880,7.66407
507520,163880,7.669096
507540,163880,7.679745
507560,163880,7.701198
507580,163880,7.822983
507600,163880,7.864487
507620,163880,7.926129
507640,163880,7.982017
507660,163880,8.339762
507680,163880,7.837743
507700,163880,7.770642
507720,163880,7.751306
507740,163880,7.754797
507760,163880,7.833624
507780,163880,7.982122
507800,163880,7.876758
507820,163880,7.960561
507840,163880,7.843014
507860,163880,7.828034
507880,163880,7.815631
507900,163880,7.812812
507920,163880,7.818782
507940,163880,7.834682
507960,163880,7.864506
507980,163880,7.859595
508000,163880,7.84132
508020,163880,7.857439
508040,163880,7.926259
508060,163880,7.878005
508080,163880,7.869032
508100,163880,7.912593
508120,163880,8.003849
508140,163880,8.647002
508160,163880,8.094472
508180,163880,7.942918
508200,163880,7.993356
508220,163880,7.919
508240,163880,7.848735
508260,163880,7.851799
508280,163880,7.835232
508300,163880,7.854369
508320,163880,7.85404
508340,163880,7.932142
508360,163880,7.868902
508380,163880,7.863751
508400,163880,7.809257
508420,163880,7.806127
508440,163880,7.830701
508460,163880,7.866244
508480,163880,7.842126
508500,163880,7.891191
508520,163880,7.799864
508540,163880,7.783858
508560,163880,7.778217
508580,163880,7.79961
508600,163880,7.80084
508620,163880,7.769607
508640,163880,7.758119
508660,163880,7.755008
508680,163880,7.757874
508700,163880,7.774849
508720,163880,7.855114
508740,163880,7.773834
508760,163880,7.767933
508780,163880,7.767471
508800,163880,7.77255
508820,163880,7.798772
508840,163880,7.837638
508860,163880,7.821886
508880,163880,7.78259
508900,163880,7.767839
508920,163880,7.764008
508940,163880,7.765031
508960,163880,7.792867
508980,163880,7.850599
509000,163880,7.908012
509020,163880,7.863701
509040,163880,7.863054
509060,163880,7.918502
509080,163880,7.800272
509100,163880,7.782848
509120,163880,7.779035
509140,163880,7.781333
509160,163880,7.789618
509180,163880,7.806266
509200,163880,7.838396
509220,163880,7.915861
509240,163880,8.741197
509260,163880,8.014518
509280,163880,7.887783
509300,163880,7.835314
509320,163880,7.810275
509340,163880,7.807038
509360,163880,7.887038
509380,163880,7.799232
509400,163880,7.765096
509420,163880,7.752337
509440,163880,7.744943
509460,163880,7.74333
509480,163880,7.740273
509500,163880,7.745099
509520,163880,7.743515
509540,163880,7.729665
509560,163880,7.724773
509580,163880,7.71713
509600,163880,7.711919
509620,163880,7.707395
509640,163880,7.703888
509660,163880,7.70077
509680,163880,7.698352
509700,163880,7.696691
509720,163880,7.694334
509740,163880,7.693464
509760,163880,7.694467
509780,163880,7.705465
509800,163880,7.78254
509820,163880,7.747735
509840,163880,7.711559
509860,163880,7.704079
509880,163880,7.702034
509900,163880,7.736159
509920,163880,7.696672
509940,163880,7.713922
509960,163880,7.707007
509980,163880,7.803978
510000,163880,7.726148
510020,163880,7.717549
510040,163880,7.703771
510060,163880,7.707341
510080,163880,7.815393
510100,163880,7.778755
510120,163880,7.780462
510140,163880,7.813793
510160,163880,7.696927
510180,163880,7.669421
510200,163880,7.660686
510220,163880,7.659312
510240,163880,7.663655
510260,163880,7.689979
510280,163880,7.699791
510300,163880,7.773047
510320,163880,7.71358
510340,163880,7.701083
510360,163880,7.678086
510380,163880,7.673364
510400,163880,7.669946
510420,163880,7.668038
